発注番号,商品番号,商品説明,商品個数,明細書発行日,商品単価,顧客番号,国名,発注種別
559607,23235,STORAGE TIN VINTAGE LEAF,6,2011-07-11 11:39:00,2.89,12681.0,France,5
559607,23236,DOILEY STORAGE TIN,6,2011-07-11 11:39:00,2.89,12681.0,France,5
559607,23237,SET OF 4 KNICK KNACK TINS LEAVES ,6,2011-07-11 11:39:00,4.15,12681.0,France,5
559607,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-07-11 11:39:00,4.15,12681.0,France,5
559607,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,2011-07-11 11:39:00,4.15,12681.0,France,5
559607,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-07-11 11:39:00,1.25,12681.0,France,5
559607,23290,SPACEBOY CHILDRENS BOWL,8,2011-07-11 11:39:00,1.25,12681.0,France,5
559607,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,2011-07-11 11:39:00,0.83,12681.0,France,5
559607,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-07-11 11:39:00,1.25,12681.0,France,5
559607,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-07-11 11:39:00,8.25,12681.0,France,5
559607,23049,RECYCLED ACAPULCO MAT RED,2,2011-07-11 11:39:00,8.25,12681.0,France,5
559607,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-07-11 11:39:00,8.25,12681.0,France,5
559607,23053,RECYCLED ACAPULCO MAT PINK,2,2011-07-11 11:39:00,8.25,12681.0,France,5
559607,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-07-11 11:39:00,2.95,12681.0,France,5
559607,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-07-11 11:39:00,2.55,12681.0,France,5
559607,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-07-11 11:39:00,2.95,12681.0,France,5
559607,22727,ALARM CLOCK BAKELIKE RED ,4,2011-07-11 11:39:00,3.75,12681.0,France,5
559607,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-07-11 11:39:00,3.75,12681.0,France,5
559607,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-07-11 11:39:00,3.75,12681.0,France,5
559607,22467,GUMBALL COAT RACK,12,2011-07-11 11:39:00,2.55,12681.0,France,5
559607,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-07-11 11:39:00,4.15,12681.0,France,5
559607,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,2011-07-11 11:39:00,4.15,12681.0,France,5
559607,21394,RED POLKADOT BEAKER ,48,2011-07-11 11:39:00,0.39,12681.0,France,5
559607,21395,BLUE POLKADOT BEAKER ,48,2011-07-11 11:39:00,0.39,12681.0,France,5
559607,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-07-11 11:39:00,2.1,12681.0,France,5
559607,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-07-11 11:39:00,2.1,12681.0,France,5
559607,POST,POSTAGE,5,2011-07-11 11:39:00,18.0,12681.0,France,5
559685,21749,LARGE RED RETROSPOT WINDMILL,12,2011-07-11 15:22:00,2.1,12599.0,France,5
559685,21746,SMALL RED RETROSPOT WINDMILL,12,2011-07-11 15:22:00,1.25,12599.0,France,5
559685,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-07-11 15:22:00,0.85,12599.0,France,5
559685,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-07-11 15:22:00,0.85,12599.0,France,5
559685,POST,POSTAGE,1,2011-07-11 15:22:00,18.0,12599.0,France,5
559699,23020,GLASS  SONGBIRD STORAGE JAR,4,2011-07-12 08:52:00,12.5,12682.0,France,5
559699,23287,RED VINTAGE SPOT BEAKER,8,2011-07-12 08:52:00,0.85,12682.0,France,5
559699,23285,PINK VINTAGE SPOT BEAKER,8,2011-07-12 08:52:00,0.85,12682.0,France,5
559699,23286,BLUE VINTAGE SPOT BEAKER,8,2011-07-12 08:52:00,0.85,12682.0,France,5
559699,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,2011-07-12 08:52:00,2.95,12682.0,France,5
559699,22432,WATERING CAN PINK BUNNY,6,2011-07-12 08:52:00,1.95,12682.0,France,5
559699,22973,CHILDREN'S CIRCUS PARADE MUG,12,2011-07-12 08:52:00,1.65,12682.0,France,5
559699,22972,CHILDREN'S SPACEBOY MUG,12,2011-07-12 08:52:00,1.65,12682.0,France,5
559699,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-07-12 08:52:00,2.95,12682.0,France,5
559699,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-07-12 08:52:00,2.95,12682.0,France,5
559699,POST,POSTAGE,1,2011-07-12 08:52:00,18.0,12682.0,France,5
559704,22374,AIRLINE BAG VINTAGE JET SET RED,4,2011-07-12 09:54:00,4.25,12669.0,France,5
559704,21935,SUKI  SHOULDER BAG,10,2011-07-12 09:54:00,1.65,12669.0,France,5
559704,22375,AIRLINE BAG VINTAGE JET SET BROWN,4,2011-07-12 09:54:00,4.25,12669.0,France,5
559704,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-07-12 09:54:00,0.85,12669.0,France,5
559704,22664,TOY TIDY DOLLY GIRL DESIGN,5,2011-07-12 09:54:00,2.1,12669.0,France,5
559704,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-07-12 09:54:00,0.85,12669.0,France,5
559704,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-07-12 09:54:00,2.95,12669.0,France,5
559704,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-07-12 09:54:00,2.95,12669.0,France,5
559704,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,2011-07-12 09:54:00,4.95,12669.0,France,5
559704,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-07-12 09:54:00,1.65,12669.0,France,5
559704,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-07-12 09:54:00,2.55,12669.0,France,5
559704,22848,BREAD BIN DINER STYLE PINK,1,2011-07-12 09:54:00,16.95,12669.0,France,5
559704,79191B,RETRO PLASTIC POLKA TRAY,12,2011-07-12 09:54:00,0.85,12669.0,France,5
559704,79190B,RETRO PLASTIC POLKA TRAY,15,2011-07-12 09:54:00,0.42,12669.0,France,5
559704,79191C,RETRO PLASTIC ELEPHANT TRAY,12,2011-07-12 09:54:00,0.85,12669.0,France,5
559704,21936,RED RETROSPOT PICNIC BAG,5,2011-07-12 09:54:00,2.95,12669.0,France,5
559704,21238,RED RETROSPOT CUP,8,2011-07-12 09:54:00,0.85,12669.0,France,5
559704,21245,GREEN POLKADOT PLATE ,8,2011-07-12 09:54:00,1.69,12669.0,France,5
559704,21244,BLUE POLKADOT PLATE ,8,2011-07-12 09:54:00,1.69,12669.0,France,5
559704,21242,RED RETROSPOT PLATE ,8,2011-07-12 09:54:00,1.69,12669.0,France,5
559704,20674,GREEN POLKADOT BOWL,8,2011-07-12 09:54:00,1.25,12669.0,France,5
559704,20676,RED RETROSPOT BOWL,8,2011-07-12 09:54:00,1.25,12669.0,France,5
559704,20675,BLUE POLKADOT BOWL,8,2011-07-12 09:54:00,1.25,12669.0,France,5
559704,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2011-07-12 09:54:00,3.75,12669.0,France,5
559704,22303,COFFEE MUG APPLES DESIGN,6,2011-07-12 09:54:00,2.55,12669.0,France,5
559704,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-07-12 09:54:00,2.55,12669.0,France,5
559704,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,2011-07-12 09:54:00,0.79,12669.0,France,5
559704,22891,TEA FOR ONE POLKADOT,3,2011-07-12 09:54:00,4.25,12669.0,France,5
559704,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-07-12 09:54:00,0.21,12669.0,France,5
559704,22378,WALL TIDY RETROSPOT ,5,2011-07-12 09:54:00,2.1,12669.0,France,5
559704,POST,POSTAGE,4,2011-07-12 09:54:00,18.0,12669.0,France,5
559782,20996,JAZZ HEARTS ADDRESS BOOK,24,2011-07-12 11:55:00,0.19,12722.0,France,5
559782,20992,JAZZ HEARTS PURSE NOTEBOOK,24,2011-07-12 11:55:00,0.39,12722.0,France,5
559782,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-07-12 11:55:00,1.25,12722.0,France,5
559782,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-07-12 11:55:00,0.85,12722.0,France,5
559782,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-07-12 11:55:00,0.83,12722.0,France,5
559782,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2011-07-12 11:55:00,4.25,12722.0,France,5
559782,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-07-12 11:55:00,3.75,12722.0,France,5
559782,23235,STORAGE TIN VINTAGE LEAF,6,2011-07-12 11:55:00,2.89,12722.0,France,5
559782,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,2011-07-12 11:55:00,4.15,12722.0,France,5
559782,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-07-12 11:55:00,4.95,12722.0,France,5
559782,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011-07-12 11:55:00,4.95,12722.0,France,5
559782,21442,GREEN BIRDHOUSE DECORATION,12,2011-07-12 11:55:00,0.85,12722.0,France,5
559782,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,2011-07-12 11:55:00,1.65,12722.0,France,5
559782,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,2011-07-12 11:55:00,1.65,12722.0,France,5
559782,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-07-12 11:55:00,1.65,12722.0,France,5
559782,22766,PHOTO FRAME CORNICE,8,2011-07-12 11:55:00,2.95,12722.0,France,5
559782,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2011-07-12 11:55:00,6.75,12722.0,France,5
559782,85066,CREAM SWEETHEART MINI CHEST,2,2011-07-12 11:55:00,12.75,12722.0,France,5
559782,22797,CHEST OF DRAWERS GINGHAM HEART ,2,2011-07-12 11:55:00,16.95,12722.0,France,5
559819,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,2011-07-12 16:58:00,4.15,12682.0,France,5
559819,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-07-12 16:58:00,4.15,12682.0,France,5
559819,23237,SET OF 4 KNICK KNACK TINS LEAF,6,2011-07-12 16:58:00,4.15,12682.0,France,5
559819,23199,JUMBO BAG APPLES,10,2011-07-12 16:58:00,2.08,12682.0,France,5
559819,23200,JUMBO BAG PEARS,10,2011-07-12 16:58:00,2.08,12682.0,France,5
559819,23202,JUMBO BAG VINTAGE LEAF,10,2011-07-12 16:58:00,2.08,12682.0,France,5
559819,23203,JUMBO BAG DOILEY PATTERNS,20,2011-07-12 16:58:00,2.08,12682.0,France,5
559819,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-07-12 16:58:00,1.25,12682.0,France,5
559819,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-07-12 16:58:00,1.25,12682.0,France,5
559819,POST,POSTAGE,1,2011-07-12 16:58:00,18.0,12682.0,France,5
559889,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,72,2011-07-13 11:48:00,0.55,12678.0,France,5
559889,23309,SET OF 60 I LOVE LONDON CAKE CASES ,72,2011-07-13 11:48:00,0.55,12678.0,France,5
559889,23306,SET OF 36 DOILIES PANTRY DESIGN,72,2011-07-13 11:48:00,1.45,12678.0,France,5
559889,23285,PINK VINTAGE SPOT BEAKER,96,2011-07-13 11:48:00,0.72,12678.0,France,5
559889,23286,BLUE VINTAGE SPOT BEAKER,96,2011-07-13 11:48:00,0.72,12678.0,France,5
559889,23287,RED VINTAGE SPOT BEAKER,96,2011-07-13 11:48:00,0.72,12678.0,France,5
559889,23238,SET OF 4 KNICK KNACK TINS LONDON ,18,2011-07-13 11:48:00,4.15,12678.0,France,5
559889,22726,ALARM CLOCK BAKELIKE GREEN,24,2011-07-13 11:48:00,3.75,12678.0,France,5
559889,POST,POSTAGE,1,2011-07-13 11:48:00,145.0,12678.0,France,5
559889,23084,RABBIT NIGHT LIGHT,120,2011-07-13 11:48:00,1.79,12678.0,France,5
560272,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-07-17 14:56:00,1.65,12691.0,France,5
560272,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-07-17 14:56:00,2.55,12691.0,France,5
560272,23256,CHILDRENS CUTLERY SPACEBOY ,8,2011-07-17 14:56:00,4.15,12691.0,France,5
560272,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,2011-07-17 14:56:00,4.15,12691.0,France,5
560272,22467,GUMBALL COAT RACK,12,2011-07-17 14:56:00,2.55,12691.0,France,5
560272,POST,POSTAGE,1,2011-07-17 14:56:00,18.0,12691.0,France,5
560363,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-07-18 12:05:00,1.25,12589.0,France,5
560363,23295,SET OF 12 MINI LOAF BAKING CASES,16,2011-07-18 12:05:00,0.83,12589.0,France,5
560363,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-07-18 12:05:00,0.83,12589.0,France,5
560363,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-07-18 12:05:00,0.83,12589.0,France,5
560363,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",8,2011-07-18 12:05:00,1.25,12589.0,France,5
560363,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-07-18 12:05:00,1.45,12589.0,France,5
560363,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-07-18 12:05:00,1.45,12589.0,France,5
560363,22423,REGENCY CAKESTAND 3 TIER,1,2011-07-18 12:05:00,12.75,12589.0,France,5
560363,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2011-07-18 12:05:00,12.75,12589.0,France,5
560363,POST,POSTAGE,1,2011-07-18 12:05:00,18.0,12589.0,France,5
560398,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,2011-07-18 14:10:00,4.25,12731.0,France,5
560398,22561,WOODEN SCHOOL COLOURING SET,24,2011-07-18 14:10:00,1.65,12731.0,France,5
560398,22560,TRADITIONAL MODELLING CLAY,48,2011-07-18 14:10:00,1.06,12731.0,France,5
560398,21889,WOODEN BOX OF DOMINOES,24,2011-07-18 14:10:00,1.25,12731.0,France,5
560398,21915,RED  HARMONICA IN BOX ,24,2011-07-18 14:10:00,1.25,12731.0,France,5
560398,21914,BLUE HARMONICA IN BOX ,24,2011-07-18 14:10:00,1.25,12731.0,France,5
560398,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-07-18 14:10:00,0.42,12731.0,France,5
560398,22714,CARD BIRTHDAY COWBOY,12,2011-07-18 14:10:00,0.42,12731.0,France,5
560398,85014A,BLACK/BLUE POLKADOT UMBRELLA,48,2011-07-18 14:10:00,4.95,12731.0,France,5
560398,21844,RED RETROSPOT MUG,72,2011-07-18 14:10:00,2.55,12731.0,France,5
560398,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,2011-07-18 14:10:00,3.25,12731.0,France,5
560398,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-07-18 14:10:00,2.95,12731.0,France,5
560398,22697,GREEN REGENCY TEACUP AND SAUCER,12,2011-07-18 14:10:00,2.95,12731.0,France,5
560398,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-07-18 14:10:00,2.55,12731.0,France,5
560398,22892,SET OF SALT AND PEPPER TOADSTOOLS,24,2011-07-18 14:10:00,1.25,12731.0,France,5
560398,22195,LARGE HEART MEASURING SPOONS,24,2011-07-18 14:10:00,1.65,12731.0,France,5
560398,21563,RED HEART SHAPE LOVE BUCKET ,12,2011-07-18 14:10:00,2.95,12731.0,France,5
560398,22134,MINI LADLE LOVE HEART RED ,48,2011-07-18 14:10:00,0.42,12731.0,France,5
560398,22398,MAGNETS PACK OF 4 SWALLOWS,24,2011-07-18 14:10:00,0.39,12731.0,France,5
560398,21524,DOORMAT SPOTTY HOME SWEET HOME,10,2011-07-18 14:10:00,6.75,12731.0,France,5
560398,48187,DOORMAT NEW ENGLAND,10,2011-07-18 14:10:00,6.75,12731.0,France,5
560398,48184,DOORMAT ENGLISH ROSE ,10,2011-07-18 14:10:00,6.75,12731.0,France,5
560398,20685,DOORMAT RED RETROSPOT,10,2011-07-18 14:10:00,6.75,12731.0,France,5
560398,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,20,2011-07-18 14:10:00,2.55,12731.0,France,5
560398,21558,SKULL LUNCH BOX WITH CUTLERY ,20,2011-07-18 14:10:00,2.55,12731.0,France,5
560398,22630,DOLLY GIRL LUNCH BOX,20,2011-07-18 14:10:00,1.95,12731.0,France,5
560398,22629,SPACEBOY LUNCH BOX ,20,2011-07-18 14:10:00,1.95,12731.0,France,5
560398,22382,LUNCH BAG SPACEBOY DESIGN ,30,2011-07-18 14:10:00,1.65,12731.0,France,5
560398,22662,LUNCH BAG DOLLY GIRL DESIGN,30,2011-07-18 14:10:00,1.65,12731.0,France,5
560398,20727,LUNCH BAG  BLACK SKULL.,30,2011-07-18 14:10:00,1.65,12731.0,France,5
560398,20725,LUNCH BAG RED RETROSPOT,30,2011-07-18 14:10:00,1.65,12731.0,France,5
560398,10125,MINI FUNKY DESIGN TAPES,100,2011-07-18 14:10:00,0.85,12731.0,France,5
560452,47566,PARTY BUNTING,8,2011-07-19 09:51:00,4.95,12682.0,France,5
560452,21746,SMALL RED RETROSPOT WINDMILL,12,2011-07-19 09:51:00,1.25,12682.0,France,5
560452,22432,WATERING CAN PINK BUNNY,6,2011-07-19 09:51:00,1.95,12682.0,France,5
560452,22303,COFFEE MUG APPLES DESIGN,6,2011-07-19 09:51:00,2.55,12682.0,France,5
560452,POST,POSTAGE,1,2011-07-19 09:51:00,18.0,12682.0,France,5
561029,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-07-24 11:25:00,0.85,12490.0,France,5
561029,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-07-24 11:25:00,3.25,12490.0,France,5
561029,22303,COFFEE MUG APPLES DESIGN,6,2011-07-24 11:25:00,2.55,12490.0,France,5
561029,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-07-24 11:25:00,0.85,12490.0,France,5
561029,23206,LUNCH BAG APPLE DESIGN,10,2011-07-24 11:25:00,1.65,12490.0,France,5
561029,21156,RETROSPOT CHILDRENS APRON,8,2011-07-24 11:25:00,1.95,12490.0,France,5
561029,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-07-24 11:25:00,0.85,12490.0,France,5
561029,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-07-24 11:25:00,1.25,12490.0,France,5
561029,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-07-24 11:25:00,0.85,12490.0,France,5
561029,22386,JUMBO BAG PINK POLKADOT,10,2011-07-24 11:25:00,2.08,12490.0,France,5
561029,22381,TOY TIDY PINK POLKADOT,5,2011-07-24 11:25:00,2.1,12490.0,France,5
561029,23203,JUMBO BAG DOILEY PATTERNS,10,2011-07-24 11:25:00,2.08,12490.0,France,5
561029,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-07-24 11:25:00,2.08,12490.0,France,5
561029,20719,WOODLAND CHARLOTTE BAG,10,2011-07-24 11:25:00,0.85,12490.0,France,5
561029,20726,LUNCH BAG WOODLAND,10,2011-07-24 11:25:00,1.65,12490.0,France,5
561029,22898,CHILDRENS APRON APPLES DESIGN,8,2011-07-24 11:25:00,1.95,12490.0,France,5
561029,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-07-24 11:25:00,2.08,12490.0,France,5
561029,21915,RED  HARMONICA IN BOX ,12,2011-07-24 11:25:00,1.25,12490.0,France,5
561029,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-07-24 11:25:00,4.95,12490.0,France,5
561029,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-07-24 11:25:00,2.55,12490.0,France,5
561029,22659,LUNCH BOX I LOVE LONDON,12,2011-07-24 11:25:00,1.95,12490.0,France,5
561029,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-07-24 11:25:00,1.25,12490.0,France,5
561029,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-07-24 11:25:00,1.65,12490.0,France,5
561029,POST,POSTAGE,2,2011-07-24 11:25:00,18.0,12490.0,France,5
561470,23035,DRAWER KNOB CERAMIC IVORY,12,2011-07-27 13:14:00,1.45,12523.0,France,5
561470,21877,HOME SWEET HOME MUG,12,2011-07-27 13:14:00,1.25,12523.0,France,5
561470,22948,METAL DECORATION NAUGHTY CHILDREN ,24,2011-07-27 13:14:00,0.85,12523.0,France,5
561470,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-07-27 13:14:00,1.65,12523.0,France,5
561470,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-07-27 13:14:00,1.25,12523.0,France,5
561470,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-07-27 13:14:00,4.95,12523.0,France,5
561470,23233,WRAP POPPIES  DESIGN,25,2011-07-27 13:14:00,0.42,12523.0,France,5
561470,23231,WRAP DOILEY DESIGN,25,2011-07-27 13:14:00,0.42,12523.0,France,5
561470,22295,HEART FILIGREE DOVE LARGE,12,2011-07-27 13:14:00,1.65,12523.0,France,5
561470,POST,POSTAGE,1,2011-07-27 13:14:00,18.0,12523.0,France,5
561470,21843,RED RETROSPOT CAKE STAND,1,2011-07-27 13:14:00,10.95,12523.0,France,5
561470,23298,SPOTTY BUNTING,3,2011-07-27 13:14:00,4.95,12523.0,France,5
561470,22904,CALENDAR PAPER CUT DESIGN,6,2011-07-27 13:14:00,2.95,12523.0,France,5
561795,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-07-29 13:28:00,0.55,12716.0,France,5
561795,47566,PARTY BUNTING,4,2011-07-29 13:28:00,4.95,12716.0,France,5
561795,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-07-29 13:28:00,1.25,12716.0,France,5
561795,21498,RED RETROSPOT WRAP ,25,2011-07-29 13:28:00,0.42,12716.0,France,5
561795,23230,WRAP ALPHABET DESIGN,25,2011-07-29 13:28:00,0.42,12716.0,France,5
561795,22431,WATERING CAN BLUE ELEPHANT,6,2011-07-29 13:28:00,1.95,12716.0,France,5
561795,22432,WATERING CAN PINK BUNNY,6,2011-07-29 13:28:00,1.95,12716.0,France,5
561795,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2011-07-29 13:28:00,2.95,12716.0,France,5
561795,22090,PAPER BUNTING RETROSPOT,6,2011-07-29 13:28:00,2.95,12716.0,France,5
561795,21207,SKULL AND CROSSBONES  GARLAND ,12,2011-07-29 13:28:00,1.65,12716.0,France,5
561795,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-07-29 13:28:00,3.25,12716.0,France,5
561795,22898,CHILDRENS APRON APPLES DESIGN,8,2011-07-29 13:28:00,1.95,12716.0,France,5
561795,22897,OVEN MITT APPLES DESIGN,10,2011-07-29 13:28:00,1.45,12716.0,France,5
561795,21154,RED RETROSPOT OVEN GLOVE ,10,2011-07-29 13:28:00,1.25,12716.0,France,5
561795,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-07-29 13:28:00,0.55,12716.0,France,5
561795,79191C,RETRO PLASTIC ELEPHANT TRAY,12,2011-07-29 13:28:00,0.85,12716.0,France,5
561795,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-07-29 13:28:00,0.65,12716.0,France,5
561795,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-07-29 13:28:00,0.65,12716.0,France,5
561795,21988,PACK OF 6 SKULL PAPER PLATES,12,2011-07-29 13:28:00,0.85,12716.0,France,5
561795,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-07-29 13:28:00,0.85,12716.0,France,5
561795,22346,PARTY PIZZA DISH GREEN POLKADOT,12,2011-07-29 13:28:00,0.85,12716.0,France,5
561795,22343,PARTY PIZZA DISH RED RETROSPOT,12,2011-07-29 13:28:00,0.85,12716.0,France,5
561795,22344,PARTY PIZZA DISH PINK POLKADOT,12,2011-07-29 13:28:00,0.85,12716.0,France,5
561795,21245,GREEN POLKADOT PLATE ,8,2011-07-29 13:28:00,1.69,12716.0,France,5
561795,21242,RED RETROSPOT PLATE ,8,2011-07-29 13:28:00,1.69,12716.0,France,5
561795,21243,PINK  POLKADOT PLATE ,8,2011-07-29 13:28:00,1.69,12716.0,France,5
561795,22303,COFFEE MUG APPLES DESIGN,6,2011-07-29 13:28:00,2.55,12716.0,France,5
561795,22302,COFFEE MUG PEARS  DESIGN,6,2011-07-29 13:28:00,2.55,12716.0,France,5
561795,22894,TABLECLOTH RED APPLES DESIGN ,2,2011-07-29 13:28:00,9.95,12716.0,France,5
561795,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-07-29 13:28:00,0.85,12716.0,France,5
561795,22436,12 COLOURED PARTY BALLOONS,20,2011-07-29 13:28:00,0.65,12716.0,France,5
561795,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,2011-07-29 13:28:00,4.15,12716.0,France,5
561795,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-07-29 13:28:00,4.15,12716.0,France,5
561795,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-07-29 13:28:00,0.55,12716.0,France,5
561795,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-07-29 13:28:00,0.19,12716.0,France,5
561795,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,4,2011-07-29 13:28:00,4.95,12716.0,France,5
561795,21238,RED RETROSPOT CUP,8,2011-07-29 13:28:00,0.85,12716.0,France,5
561795,21239,PINK  POLKADOT CUP,8,2011-07-29 13:28:00,0.85,12716.0,France,5
561795,21240,BLUE POLKADOT CUP,8,2011-07-29 13:28:00,0.85,12716.0,France,5
561795,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-07-29 13:28:00,2.95,12716.0,France,5
561795,21558,SKULL LUNCH BOX WITH CUTLERY ,6,2011-07-29 13:28:00,2.55,12716.0,France,5
561795,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-07-29 13:28:00,2.55,12716.0,France,5
561795,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,2011-07-29 13:28:00,4.95,12716.0,France,5
561795,20674,GREEN POLKADOT BOWL,8,2011-07-29 13:28:00,1.25,12716.0,France,5
561795,POST,POSTAGE,3,2011-07-29 13:28:00,18.0,12716.0,France,5
562039,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-08-02 09:55:00,1.65,12593.0,France,5
562039,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-08-02 09:55:00,1.65,12593.0,France,5
562039,20726,LUNCH BAG WOODLAND,10,2011-08-02 09:55:00,1.65,12593.0,France,5
562039,23206,LUNCH BAG APPLE DESIGN,10,2011-08-02 09:55:00,1.65,12593.0,France,5
562039,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-02 09:55:00,1.65,12593.0,France,5
562207,21747,SMALL SKULL WINDMILL,48,2011-08-03 12:56:00,1.06,12643.0,France,5
562207,21746,SMALL RED RETROSPOT WINDMILL,144,2011-08-03 12:56:00,1.06,12643.0,France,5
562207,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2011-08-03 12:56:00,0.42,12643.0,France,5
562207,21213,PACK OF 72 SKULL CAKE CASES,120,2011-08-03 12:56:00,0.42,12643.0,France,5
562207,22085,PAPER CHAIN KIT SKULLS ,40,2011-08-03 12:56:00,2.55,12643.0,France,5
