年齢,職業,婚姻,学歴,債務不履行,平均残高,住宅ローン,個人ローン,連絡手段,最終通話日,最終通話月,最終通話秒数,通話回数_販促中,前回販促後_経過日数,通話回数_販促前,前回販促結果,今回販促結果
48,technician,divorced,secondary,no,485,yes,no,cellular,23,jul,84,2,-1,0,unknown,no
50,admin.,single,secondary,no,692,yes,no,unknown,30,may,136,8,-1,0,unknown,no
40,technician,married,secondary,no,2228,yes,no,cellular,20,aug,150,2,-1,0,unknown,no
33,technician,single,tertiary,no,1393,yes,no,cellular,18,jul,1127,3,-1,0,unknown,yes
48,housemaid,married,tertiary,no,468,yes,no,unknown,14,may,220,1,-1,0,unknown,no
33,technician,single,secondary,no,2979,no,no,cellular,5,aug,326,2,437,1,failure,yes
30,technician,single,secondary,no,13,no,no,cellular,21,aug,379,1,-1,0,unknown,no
33,management,single,tertiary,no,0,yes,no,cellular,8,jul,454,1,-1,0,unknown,no
60,retired,married,primary,no,-382,yes,no,unknown,26,may,140,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,1345,yes,no,unknown,19,may,120,7,-1,0,unknown,no
25,management,single,tertiary,no,6246,no,no,cellular,9,jun,98,3,-1,0,unknown,no
46,entrepreneur,married,tertiary,no,4726,yes,no,cellular,8,apr,405,1,-1,0,unknown,no
34,management,married,tertiary,no,519,no,no,cellular,11,aug,57,3,-1,0,unknown,no
55,technician,married,secondary,no,570,no,no,cellular,27,aug,94,6,-1,0,unknown,no
39,unknown,single,unknown,no,0,no,no,telephone,28,jan,28,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,1653,no,no,unknown,17,jun,88,2,-1,0,unknown,no
52,services,married,secondary,no,-888,no,no,cellular,16,jul,135,1,-1,0,unknown,no
47,technician,married,unknown,no,-598,yes,no,unknown,28,may,239,4,-1,0,unknown,no
52,retired,married,secondary,no,0,no,no,cellular,22,aug,351,5,-1,0,unknown,no
31,admin.,single,secondary,no,513,yes,no,unknown,13,may,180,1,-1,0,unknown,no
49,technician,married,secondary,no,3657,yes,no,unknown,15,may,328,4,-1,0,unknown,no
40,blue-collar,married,secondary,no,10,yes,no,unknown,9,may,1692,2,-1,0,unknown,yes
31,self-employed,married,secondary,no,0,yes,no,cellular,20,nov,23,1,-1,0,unknown,no
42,unemployed,married,primary,no,2636,no,no,cellular,17,nov,178,2,151,1,failure,no
66,retired,married,tertiary,no,908,no,no,cellular,28,jan,156,2,-1,0,unknown,no
38,management,married,tertiary,no,1463,yes,no,cellular,25,aug,425,4,-1,0,unknown,no
40,blue-collar,married,primary,no,-48,yes,no,cellular,12,may,113,1,-1,0,unknown,no
49,technician,single,secondary,no,1245,no,no,cellular,29,apr,115,2,198,2,failure,no
27,student,single,tertiary,no,13107,yes,no,cellular,6,apr,661,1,314,2,failure,yes
59,management,married,tertiary,no,1,yes,no,cellular,29,apr,210,1,-1,0,unknown,yes
59,retired,divorced,primary,no,121,yes,no,unknown,12,may,144,7,-1,0,unknown,no
42,admin.,married,secondary,no,329,no,no,cellular,19,aug,347,3,-1,0,unknown,no
38,blue-collar,married,secondary,no,117,yes,no,cellular,7,may,54,1,337,1,failure,no
34,management,single,tertiary,no,151,yes,no,cellular,20,apr,7,4,-1,0,unknown,no
28,services,single,secondary,no,6332,yes,no,telephone,7,may,149,1,343,4,failure,no
29,services,married,secondary,no,1135,yes,no,cellular,26,may,407,2,98,1,success,no
23,technician,single,secondary,no,4545,no,no,cellular,3,jun,200,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,1165,yes,no,cellular,20,apr,354,1,-1,0,unknown,no
60,retired,married,unknown,no,2150,yes,yes,cellular,9,jul,119,1,-1,0,unknown,no
48,management,divorced,unknown,no,343,no,no,cellular,4,feb,191,1,-1,0,unknown,no
53,technician,married,secondary,no,719,yes,no,unknown,14,may,230,1,-1,0,unknown,no
26,student,single,tertiary,no,0,no,no,cellular,15,jun,41,2,-1,0,unknown,no
37,technician,divorced,secondary,no,1559,yes,no,cellular,20,nov,178,2,170,8,other,no
32,management,single,tertiary,no,146,no,no,cellular,19,aug,162,2,-1,0,unknown,no
41,admin.,married,secondary,no,546,yes,no,cellular,4,feb,418,2,-1,0,unknown,no
54,technician,divorced,secondary,no,0,yes,yes,cellular,3,feb,62,2,203,5,failure,no
37,technician,single,secondary,no,265,yes,yes,cellular,3,feb,140,1,366,2,failure,yes
42,blue-collar,married,primary,no,1398,no,no,telephone,14,may,36,6,-1,0,unknown,no
37,admin.,single,secondary,no,192,yes,no,unknown,23,may,105,2,-1,0,unknown,no
31,technician,single,secondary,no,942,no,no,cellular,8,aug,138,2,-1,0,unknown,no
55,blue-collar,married,primary,no,0,no,no,unknown,17,jun,285,1,-1,0,unknown,no
49,retired,single,unknown,no,332,no,no,unknown,18,jun,163,2,-1,0,unknown,no
31,admin.,single,secondary,no,622,no,no,cellular,18,jul,420,1,-1,0,unknown,yes
33,services,married,secondary,no,0,no,no,cellular,9,jul,128,1,-1,0,unknown,no
28,student,single,tertiary,no,682,yes,no,cellular,29,jan,356,1,255,2,other,no
28,management,single,tertiary,no,730,yes,no,cellular,3,mar,631,1,-1,0,unknown,yes
30,unemployed,single,secondary,no,79,no,yes,cellular,24,jul,169,1,-1,0,unknown,no
23,blue-collar,single,secondary,no,4211,yes,no,cellular,18,may,434,1,-1,0,unknown,no
49,unemployed,married,secondary,no,13818,no,no,cellular,31,jul,221,2,-1,0,unknown,no
34,technician,married,secondary,no,178,yes,no,cellular,13,may,253,1,-1,0,unknown,no
36,entrepreneur,married,primary,no,3352,no,no,cellular,10,jul,503,1,-1,0,unknown,no
31,services,married,secondary,no,2423,yes,yes,cellular,11,may,88,3,362,1,other,no
40,entrepreneur,married,secondary,no,50,no,no,cellular,26,aug,63,6,-1,0,unknown,no
46,management,married,unknown,no,2466,no,no,telephone,1,apr,216,3,370,1,failure,yes
50,management,married,tertiary,no,782,no,no,cellular,16,jul,335,1,-1,0,unknown,no
41,self-employed,married,secondary,no,3123,yes,no,cellular,3,apr,1203,2,135,2,failure,yes
38,blue-collar,married,secondary,no,1434,no,no,unknown,6,jun,396,4,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,2644,yes,no,cellular,3,apr,235,1,133,3,failure,no
55,retired,married,secondary,no,1126,yes,no,telephone,28,jul,388,2,-1,0,unknown,no
34,management,married,tertiary,no,82,no,no,cellular,31,jul,134,5,-1,0,unknown,no
31,student,married,tertiary,no,0,no,no,cellular,11,may,247,2,367,4,other,no
53,technician,married,secondary,no,284,no,no,cellular,1,jun,781,1,-1,0,unknown,yes
25,management,married,tertiary,no,103,no,no,cellular,10,feb,52,9,-1,0,unknown,no
32,management,single,tertiary,no,509,no,yes,cellular,19,nov,208,2,-1,0,unknown,no
44,management,married,tertiary,no,3091,yes,no,unknown,17,jun,331,4,-1,0,unknown,no
58,housemaid,married,primary,no,2348,no,no,unknown,9,jun,226,1,-1,0,unknown,no
36,admin.,single,secondary,no,133,no,no,cellular,30,jan,632,3,228,14,other,no
37,management,single,tertiary,no,230,yes,yes,unknown,6,may,374,1,-1,0,unknown,no
31,management,married,tertiary,no,22867,yes,no,unknown,27,may,241,2,-1,0,unknown,no
55,technician,married,secondary,no,0,yes,no,unknown,16,may,248,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,721,yes,no,cellular,23,jul,644,1,-1,0,unknown,no
47,blue-collar,married,primary,no,6439,yes,no,unknown,14,may,326,3,-1,0,unknown,no
49,management,married,unknown,no,383,yes,no,unknown,23,may,290,3,-1,0,unknown,no
46,blue-collar,divorced,primary,yes,-17,no,yes,cellular,4,feb,81,2,-1,0,unknown,no
39,management,married,tertiary,no,622,no,no,cellular,19,nov,145,1,-1,0,unknown,no
34,blue-collar,single,secondary,yes,-60,no,no,cellular,3,apr,84,1,332,1,failure,no
51,management,married,tertiary,no,21574,no,no,unknown,6,jun,197,3,-1,0,unknown,no
49,management,married,tertiary,no,-151,yes,no,unknown,29,may,119,2,-1,0,unknown,no
41,management,married,tertiary,no,-195,no,yes,cellular,20,nov,112,1,-1,0,unknown,no
27,technician,single,secondary,no,223,no,yes,cellular,29,jan,253,2,192,3,success,no
35,technician,divorced,secondary,no,1085,no,no,cellular,27,aug,130,10,-1,0,unknown,no
35,management,married,tertiary,no,24,yes,no,cellular,20,aug,174,2,-1,0,unknown,no
41,blue-collar,married,primary,no,381,no,no,unknown,25,jun,305,4,-1,0,unknown,no
39,services,divorced,secondary,yes,-96,yes,yes,telephone,12,may,38,6,-1,0,unknown,no
39,services,married,secondary,no,173,yes,no,cellular,18,nov,96,2,182,2,failure,no
35,management,married,tertiary,no,272,yes,yes,cellular,11,jul,163,2,-1,0,unknown,no
38,technician,single,secondary,no,565,yes,no,cellular,30,apr,1143,1,-1,0,unknown,yes
29,self-employed,married,tertiary,no,0,yes,yes,cellular,31,jul,46,28,-1,0,unknown,no
51,management,married,primary,yes,57,yes,yes,unknown,8,may,61,1,-1,0,unknown,no
54,admin.,married,primary,no,546,yes,no,telephone,9,apr,40,1,-1,0,unknown,no
37,management,married,tertiary,no,2205,no,no,unknown,21,may,85,4,-1,0,unknown,no
49,technician,married,secondary,no,2497,yes,no,unknown,29,may,99,1,-1,0,unknown,no
45,blue-collar,married,primary,no,185,no,no,cellular,18,aug,34,14,-1,0,unknown,no
58,retired,married,unknown,no,0,no,no,cellular,20,aug,46,5,-1,0,unknown,no
40,technician,divorced,secondary,no,237,no,no,cellular,25,aug,87,5,-1,0,unknown,no
48,technician,married,secondary,no,505,yes,no,cellular,7,may,113,2,-1,0,unknown,no
37,management,divorced,tertiary,no,122,yes,no,unknown,19,may,1622,2,-1,0,unknown,yes
55,management,married,tertiary,no,223,no,no,cellular,8,aug,273,5,-1,0,unknown,no
58,blue-collar,married,secondary,no,1298,yes,no,unknown,29,may,516,4,-1,0,unknown,no
51,technician,married,primary,no,1550,no,no,unknown,20,jun,12,5,-1,0,unknown,no
27,blue-collar,single,secondary,no,1279,yes,yes,unknown,21,may,450,1,-1,0,unknown,no
32,management,married,tertiary,no,3107,yes,yes,cellular,18,nov,165,2,116,1,failure,no
30,admin.,single,secondary,no,3068,yes,no,cellular,18,may,227,2,-1,0,unknown,no
56,unknown,married,unknown,no,33,no,no,telephone,31,jul,26,15,-1,0,unknown,no
31,management,married,tertiary,no,804,no,no,cellular,21,nov,128,2,-1,0,unknown,no
29,self-employed,single,tertiary,no,392,no,yes,unknown,1,jul,135,1,-1,0,unknown,no
30,technician,single,secondary,no,908,yes,no,unknown,21,may,27,1,-1,0,unknown,no
34,technician,married,secondary,no,1,no,no,cellular,22,jul,344,3,-1,0,unknown,no
29,management,married,tertiary,no,318,yes,no,cellular,18,may,1434,2,356,4,failure,no
23,student,single,secondary,no,0,no,no,cellular,30,apr,297,1,83,6,success,yes
34,unknown,single,secondary,no,859,no,no,cellular,28,jan,829,1,-1,0,unknown,yes
31,services,married,secondary,no,1,yes,no,cellular,9,jul,82,1,-1,0,unknown,no
41,housemaid,married,secondary,no,13,no,no,cellular,11,aug,155,4,-1,0,unknown,no
32,management,divorced,tertiary,no,530,yes,no,cellular,29,jan,131,1,127,3,failure,no
49,admin.,married,secondary,no,0,yes,yes,unknown,3,jun,50,3,-1,0,unknown,no
42,management,married,tertiary,no,1340,yes,no,unknown,14,may,299,1,-1,0,unknown,no
52,housemaid,married,primary,no,1466,no,yes,cellular,20,nov,150,1,-1,0,unknown,no
50,technician,single,secondary,no,1811,no,no,cellular,8,jun,97,4,-1,0,unknown,no
42,management,married,tertiary,no,3718,yes,no,cellular,5,may,42,1,272,2,failure,no
31,technician,married,secondary,no,2440,no,no,cellular,6,nov,312,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,180,no,no,cellular,12,jan,350,2,-1,0,unknown,no
30,blue-collar,divorced,primary,no,511,yes,no,cellular,20,nov,157,3,-1,0,unknown,no
28,admin.,married,unknown,no,-1,yes,no,cellular,16,apr,34,1,-1,0,unknown,no
51,blue-collar,married,primary,no,462,yes,no,cellular,29,aug,164,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,0,yes,no,unknown,28,may,386,3,-1,0,unknown,no
33,technician,married,primary,no,5,no,no,unknown,21,may,57,2,-1,0,unknown,no
47,management,single,tertiary,no,334,yes,no,cellular,28,jun,614,3,94,9,success,yes
56,technician,married,tertiary,no,3082,yes,yes,unknown,30,jun,444,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,4380,no,no,telephone,19,aug,223,7,-1,0,unknown,no
42,entrepreneur,single,tertiary,no,231,no,no,unknown,17,jun,241,1,-1,0,unknown,no
40,blue-collar,married,primary,no,2171,yes,no,unknown,9,may,97,1,-1,0,unknown,no
44,services,married,secondary,no,382,no,no,unknown,5,jun,1167,1,-1,0,unknown,no
70,technician,married,secondary,no,3020,no,no,telephone,30,apr,56,1,-1,0,unknown,no
32,admin.,single,tertiary,no,490,yes,no,unknown,9,may,94,2,-1,0,unknown,no
62,blue-collar,married,secondary,no,180,no,no,cellular,15,apr,389,2,-1,0,unknown,yes
49,admin.,single,secondary,no,716,yes,no,unknown,15,may,1257,3,-1,0,unknown,yes
56,admin.,married,secondary,no,353,yes,no,unknown,5,may,106,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,485,yes,no,cellular,16,apr,49,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,934,no,no,unknown,9,may,258,2,-1,0,unknown,no
24,technician,single,secondary,no,81,yes,no,cellular,18,may,333,1,-1,0,unknown,no
39,technician,married,secondary,no,2983,no,no,cellular,3,dec,472,1,-1,0,unknown,yes
49,retired,married,secondary,no,329,yes,no,unknown,14,may,264,2,-1,0,unknown,no
44,management,married,secondary,no,8262,yes,no,cellular,6,apr,150,1,257,16,failure,no
31,management,divorced,secondary,no,0,yes,no,cellular,15,jul,216,7,-1,0,unknown,no
39,blue-collar,single,primary,no,419,yes,no,cellular,17,nov,186,1,181,1,failure,no
27,admin.,married,secondary,no,4,yes,no,unknown,6,may,243,1,-1,0,unknown,no
41,management,single,tertiary,no,1373,no,no,cellular,30,jul,81,2,-1,0,unknown,no
46,admin.,divorced,secondary,no,778,yes,no,cellular,20,nov,106,3,-1,0,unknown,no
51,blue-collar,married,primary,no,3170,yes,no,unknown,29,may,51,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,512,yes,no,cellular,18,may,44,8,-1,0,unknown,no
31,admin.,single,secondary,no,-449,yes,no,unknown,28,may,81,2,-1,0,unknown,no
34,admin.,married,secondary,no,287,yes,no,unknown,2,jun,149,8,-1,0,unknown,no
77,retired,married,tertiary,no,1047,no,no,cellular,30,jun,108,5,-1,0,unknown,no
34,services,married,unknown,no,746,no,no,unknown,27,jun,32,1,-1,0,unknown,no
26,blue-collar,single,primary,no,535,yes,no,unknown,9,jun,21,37,-1,0,unknown,no
39,technician,single,tertiary,no,4660,no,no,unknown,30,may,53,2,-1,0,unknown,no
45,entrepreneur,married,tertiary,no,1,no,no,cellular,19,nov,401,1,-1,0,unknown,no
38,management,divorced,tertiary,no,-199,yes,no,cellular,18,may,15,3,-1,0,unknown,no
41,blue-collar,divorced,primary,no,664,no,yes,cellular,15,jul,955,5,-1,0,unknown,yes
34,admin.,married,secondary,no,1406,yes,no,cellular,27,may,145,1,-1,0,unknown,yes
26,unemployed,single,tertiary,no,814,no,no,cellular,28,jan,1387,1,-1,0,unknown,yes
41,blue-collar,married,secondary,no,-940,yes,yes,cellular,6,may,206,2,-1,0,unknown,no
47,unemployed,married,secondary,no,1108,no,no,cellular,8,aug,169,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,-336,yes,no,cellular,13,may,318,3,303,2,failure,no
41,blue-collar,divorced,secondary,no,3622,no,no,unknown,19,jun,1135,4,-1,0,unknown,yes
36,services,single,secondary,no,1482,yes,no,cellular,18,nov,177,2,174,1,other,no
35,services,single,secondary,no,143,yes,yes,cellular,13,may,68,1,369,2,other,no
44,blue-collar,married,tertiary,no,1371,no,no,cellular,13,may,788,3,363,4,other,no
31,self-employed,married,secondary,no,157,yes,no,unknown,19,may,285,1,-1,0,unknown,no
49,blue-collar,married,primary,no,584,yes,no,telephone,14,may,167,6,365,1,failure,no
27,unemployed,married,primary,no,7459,yes,no,unknown,9,may,407,2,-1,0,unknown,no
26,blue-collar,married,secondary,no,-284,yes,no,unknown,28,may,207,3,-1,0,unknown,no
36,blue-collar,married,primary,no,250,yes,no,unknown,8,may,149,1,-1,0,unknown,no
47,blue-collar,married,primary,no,4666,no,no,unknown,14,may,451,3,-1,0,unknown,no
54,admin.,single,secondary,no,3344,yes,no,cellular,14,may,12,8,-1,0,unknown,no
35,management,single,tertiary,no,1,yes,no,cellular,5,may,80,1,285,1,failure,no
31,technician,single,secondary,no,1014,yes,no,cellular,23,jul,158,4,-1,0,unknown,no
35,self-employed,single,tertiary,no,538,yes,yes,cellular,19,nov,308,1,195,9,failure,no
33,services,single,secondary,no,310,yes,no,cellular,12,may,54,2,371,1,failure,no
39,technician,married,secondary,no,1,yes,no,unknown,26,may,506,2,-1,0,unknown,no
38,services,single,secondary,no,164,no,yes,cellular,15,jul,188,3,-1,0,unknown,no
44,blue-collar,married,primary,no,2,no,yes,telephone,7,jul,46,2,-1,0,unknown,no
40,blue-collar,married,primary,no,3462,yes,no,cellular,9,feb,171,3,277,4,other,no
36,admin.,married,secondary,no,162,yes,yes,cellular,20,apr,340,2,-1,0,unknown,no
39,services,married,secondary,no,-119,no,yes,unknown,5,jun,104,2,-1,0,unknown,no
54,self-employed,married,primary,no,277,yes,no,unknown,2,jun,360,3,-1,0,unknown,no
30,management,single,tertiary,no,2123,no,no,cellular,11,aug,217,2,-1,0,unknown,no
57,blue-collar,divorced,secondary,no,1103,yes,no,cellular,15,jul,98,4,-1,0,unknown,no
44,services,married,secondary,no,646,yes,no,unknown,3,jun,183,4,-1,0,unknown,no
36,management,single,tertiary,no,3850,yes,no,cellular,12,aug,239,2,100,4,failure,yes
60,blue-collar,married,primary,no,3462,no,no,cellular,7,aug,125,2,-1,0,unknown,no
30,management,single,tertiary,no,4319,yes,no,cellular,19,nov,144,1,-1,0,unknown,no
41,management,single,tertiary,no,3013,yes,no,cellular,17,nov,150,1,-1,0,unknown,no
45,entrepreneur,married,tertiary,no,2185,yes,no,cellular,19,nov,167,4,-1,0,unknown,no
27,technician,married,secondary,no,806,yes,no,cellular,14,may,304,2,332,21,failure,no
29,management,single,tertiary,no,1673,no,no,cellular,16,aug,200,2,159,3,other,no
34,blue-collar,married,secondary,no,-304,yes,yes,unknown,2,jun,178,4,-1,0,unknown,no
51,blue-collar,married,primary,no,959,no,yes,cellular,24,jul,240,5,-1,0,unknown,no
40,management,married,tertiary,no,592,yes,no,telephone,15,may,15,11,-1,0,unknown,no
60,unknown,married,unknown,no,17297,no,no,cellular,26,aug,664,11,-1,0,unknown,yes
31,admin.,divorced,secondary,no,217,yes,no,cellular,30,jan,1776,2,-1,0,unknown,yes
33,management,divorced,tertiary,no,219,yes,no,cellular,13,may,93,1,301,1,failure,no
46,blue-collar,married,secondary,no,3999,no,no,cellular,20,nov,202,1,-1,0,unknown,no
31,management,single,tertiary,no,153,no,no,cellular,9,feb,65,3,-1,0,unknown,no
32,management,single,tertiary,no,4262,yes,no,cellular,20,apr,246,1,152,1,failure,no
43,blue-collar,married,secondary,no,511,yes,no,cellular,30,jul,67,7,-1,0,unknown,no
56,management,divorced,tertiary,no,975,yes,no,unknown,16,may,130,4,-1,0,unknown,no
38,admin.,single,secondary,no,2470,no,no,telephone,31,oct,227,1,-1,0,unknown,yes
31,services,single,tertiary,no,1025,no,no,unknown,20,may,72,3,-1,0,unknown,no
35,management,single,tertiary,no,565,yes,no,unknown,30,may,763,1,-1,0,unknown,yes
55,technician,married,tertiary,no,169,no,yes,cellular,5,aug,618,2,-1,0,unknown,yes
59,retired,married,primary,yes,-488,no,yes,unknown,6,jun,247,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,4853,no,no,cellular,31,jul,234,2,-1,0,unknown,no
34,admin.,married,secondary,no,1651,no,no,cellular,4,feb,246,1,-1,0,unknown,no
52,retired,married,secondary,no,2122,no,yes,cellular,19,aug,323,6,-1,0,unknown,no
31,management,single,tertiary,no,3295,no,no,cellular,2,feb,845,2,-1,0,unknown,no
44,technician,single,secondary,no,0,no,no,cellular,20,aug,156,2,-1,0,unknown,no
39,technician,married,secondary,no,49,yes,no,cellular,20,aug,379,4,-1,0,unknown,no
44,admin.,single,secondary,no,733,yes,no,cellular,4,dec,360,2,105,5,success,yes
44,services,married,secondary,no,850,no,yes,cellular,16,jul,220,5,-1,0,unknown,no
48,blue-collar,married,primary,no,199,no,no,telephone,18,aug,29,2,-1,0,unknown,no
55,management,married,tertiary,no,685,yes,no,unknown,5,may,174,3,-1,0,unknown,no
47,technician,single,secondary,no,361,no,no,unknown,9,jun,123,2,-1,0,unknown,no
41,entrepreneur,divorced,tertiary,no,252,no,no,unknown,15,may,57,2,-1,0,unknown,no
24,student,single,secondary,no,547,no,no,telephone,5,may,60,1,-1,0,unknown,no
53,technician,married,secondary,no,4541,yes,no,unknown,15,may,190,6,-1,0,unknown,no
34,blue-collar,married,secondary,no,398,yes,no,cellular,3,jun,161,2,-1,0,unknown,no
34,blue-collar,married,secondary,yes,-745,yes,yes,cellular,11,jul,131,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,-563,yes,no,unknown,26,may,252,1,-1,0,unknown,no
51,entrepreneur,married,secondary,no,0,no,no,unknown,30,may,510,3,-1,0,unknown,no
55,management,married,primary,no,199,yes,yes,cellular,10,jul,192,1,-1,0,unknown,no
42,admin.,single,tertiary,no,168,yes,no,cellular,17,jul,295,1,-1,0,unknown,no
40,admin.,divorced,secondary,no,4,no,no,cellular,30,jul,63,3,-1,0,unknown,no
53,entrepreneur,divorced,tertiary,no,196,yes,no,unknown,16,jun,178,7,-1,0,unknown,no
52,services,married,secondary,no,0,no,no,cellular,21,aug,202,4,-1,0,unknown,no
22,self-employed,single,tertiary,no,780,no,no,cellular,17,mar,272,3,-1,0,unknown,yes
41,services,married,secondary,no,-111,yes,no,unknown,13,may,21,1,-1,0,unknown,no
40,unemployed,married,secondary,no,1960,yes,no,unknown,2,jun,605,6,-1,0,unknown,yes
33,admin.,single,secondary,no,375,yes,no,cellular,17,apr,151,1,-1,0,unknown,no
26,admin.,married,secondary,no,710,yes,yes,unknown,6,jun,1276,2,-1,0,unknown,yes
34,blue-collar,married,secondary,no,837,yes,yes,cellular,13,apr,495,1,-1,0,unknown,no
58,retired,married,tertiary,no,324,no,no,unknown,20,jun,13,4,-1,0,unknown,no
55,admin.,married,secondary,no,865,yes,no,cellular,27,oct,96,1,111,3,failure,no
22,student,single,secondary,no,185,no,no,cellular,8,jul,153,1,-1,0,unknown,yes
33,management,married,tertiary,no,1297,yes,no,cellular,14,oct,117,1,-1,0,unknown,no
35,technician,single,tertiary,no,1529,no,no,unknown,23,may,95,4,-1,0,unknown,no
44,technician,married,secondary,no,10888,yes,no,cellular,18,nov,67,1,105,1,failure,no
36,unemployed,divorced,secondary,no,8267,no,no,unknown,18,jun,321,2,-1,0,unknown,no
34,blue-collar,married,primary,no,0,yes,no,cellular,22,jul,149,2,-1,0,unknown,no
54,blue-collar,divorced,primary,no,2062,yes,no,unknown,14,may,438,2,-1,0,unknown,no
32,blue-collar,single,primary,no,557,yes,no,unknown,21,may,112,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,0,yes,yes,cellular,19,nov,196,1,-1,0,unknown,no
28,management,married,tertiary,no,1480,yes,no,cellular,18,may,143,1,-1,0,unknown,no
47,services,married,secondary,no,795,yes,no,unknown,29,may,42,3,-1,0,unknown,no
27,services,married,secondary,no,58,yes,no,cellular,7,may,113,1,337,2,other,no
55,retired,divorced,tertiary,no,-458,yes,no,cellular,23,jul,1331,3,-1,0,unknown,no
57,retired,married,tertiary,no,1292,no,no,cellular,1,jun,151,1,69,1,failure,no
60,blue-collar,married,primary,no,1670,no,no,cellular,4,aug,115,1,-1,0,unknown,no
43,management,married,secondary,no,5,yes,no,cellular,24,jul,953,1,-1,0,unknown,no
33,management,married,tertiary,no,0,yes,no,unknown,6,may,290,1,-1,0,unknown,no
30,services,single,secondary,no,211,no,yes,cellular,10,jul,133,3,-1,0,unknown,no
33,management,single,tertiary,no,283,yes,no,cellular,14,may,40,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,459,yes,no,unknown,27,may,307,2,-1,0,unknown,no
60,management,divorced,primary,no,2694,no,no,telephone,6,jul,295,1,-1,0,unknown,no
38,technician,married,secondary,no,253,yes,no,unknown,5,may,416,1,-1,0,unknown,no
42,admin.,single,secondary,no,164,yes,yes,unknown,22,oct,80,1,-1,0,unknown,no
34,admin.,single,unknown,no,2434,yes,no,unknown,6,may,218,4,-1,0,unknown,no
36,admin.,single,secondary,no,0,yes,yes,cellular,21,nov,109,1,189,1,failure,no
37,services,divorced,secondary,no,490,yes,no,cellular,2,feb,73,1,-1,0,unknown,no
29,housemaid,married,secondary,no,85,yes,no,cellular,14,jul,76,2,-1,0,unknown,no
46,technician,married,secondary,no,78,no,no,cellular,20,aug,172,2,-1,0,unknown,no
39,management,married,tertiary,no,3518,yes,no,cellular,8,may,440,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,658,yes,no,cellular,17,apr,99,3,267,1,failure,no
56,management,married,tertiary,no,318,no,yes,telephone,9,jul,246,3,-1,0,unknown,no
31,unemployed,single,secondary,no,-15,yes,no,cellular,12,may,278,2,370,3,other,no
35,services,married,secondary,no,0,yes,no,telephone,18,jul,183,9,-1,0,unknown,no
35,management,divorced,tertiary,no,1723,yes,no,cellular,25,jul,862,1,-1,0,unknown,yes
30,blue-collar,married,secondary,no,8,yes,no,cellular,19,nov,473,1,-1,0,unknown,no
60,retired,married,primary,no,55,no,no,cellular,4,jun,207,1,-1,0,unknown,no
36,admin.,single,secondary,no,-301,no,yes,cellular,22,jul,312,3,-1,0,unknown,no
46,management,married,tertiary,no,0,no,no,cellular,3,mar,305,13,-1,0,unknown,yes
30,student,single,unknown,no,145,no,no,cellular,5,feb,96,3,175,1,failure,no
39,management,single,tertiary,no,1648,no,no,cellular,19,oct,123,1,-1,0,unknown,no
31,technician,single,secondary,no,200,no,no,cellular,6,aug,315,2,-1,0,unknown,no
45,blue-collar,married,primary,no,0,no,no,cellular,26,aug,454,2,-1,0,unknown,no
33,housemaid,single,tertiary,no,23663,yes,no,cellular,16,apr,199,2,146,2,failure,no
35,admin.,married,secondary,yes,0,no,yes,unknown,4,jul,105,3,-1,0,unknown,no
35,technician,single,secondary,no,1227,no,no,cellular,30,jul,1005,5,134,10,success,yes
52,technician,married,tertiary,no,3440,yes,no,cellular,9,jul,194,1,-1,0,unknown,no
51,unemployed,married,secondary,no,3640,no,no,telephone,5,feb,295,6,-1,0,unknown,no
32,management,single,tertiary,no,29,yes,no,cellular,31,jul,49,24,-1,0,unknown,no
30,management,married,tertiary,no,1390,no,no,cellular,20,aug,552,4,-1,0,unknown,no
42,technician,married,secondary,no,645,yes,yes,unknown,14,may,349,5,-1,0,unknown,no
32,services,married,secondary,no,983,yes,no,cellular,20,nov,500,2,133,1,failure,yes
53,admin.,married,secondary,no,8892,yes,no,cellular,20,nov,151,1,-1,0,unknown,no
29,admin.,single,secondary,no,1,no,no,telephone,9,jul,372,1,-1,0,unknown,no
50,admin.,married,secondary,no,-185,no,no,cellular,2,feb,97,1,-1,0,unknown,no
35,management,married,tertiary,no,1108,yes,no,cellular,17,nov,52,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,113,no,no,cellular,22,jul,39,17,-1,0,unknown,no
35,management,single,tertiary,no,2749,no,no,cellular,13,may,127,1,-1,0,unknown,no
